ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202510;SANTA CRUZ DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;54 - 58 ANOS;6
202510;AGUAS VERMELHAS;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;00 - 18 ANOS;51
202510;SAO JOAO DO PARAISO;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;19 - 23 ANOS;20
202510;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;INTERIOR;Masculino;59+ ANOS;152
202510;SANTA RITA DO SAPUCAI;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;34 - 38 ANOS;37
202510;FORTALEZA DE MINAS;MG;SUL;PASSOS;INTERIOR;Masculino;29 - 33 ANOS;4
202510;JAGUARACU;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Masculino;39 - 43 ANOS;4
202510;TUMIRITINGA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;24 - 28 ANOS;6
202510;RIO PARDO DE MINAS;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;34 - 38 ANOS;17
202510;RIO MANSO;MG;CENTRO;BETIM;RMBH;Feminino;34 - 38 ANOS;7
202510;CAPITOLIO;MG;SUL;PIUMHI;INTERIOR;Feminino;19 - 23 ANOS;9
202510;DIVINO;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;54 - 58 ANOS;30
202510;LAJINHA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;29 - 33 ANOS;22
202510;SAO JOSE DO RIO PRETO;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;4
202510;ALVINOPOLIS;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;00 - 18 ANOS;20
202510;DESTERRO DE ENTRE RIOS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;44 - 48 ANOS;7
202510;FERROS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;59+ ANOS;83
202510;SAO JOAO DA BOA VISTA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;24 - 28 ANOS;1
202510;SANTA BARBARA;MG;CENTRO;ITABIRA;INTERIOR;Masculino;00 - 18 ANOS;20
202510;NAQUE;MG;LESTE;IPATINGA;INTERIOR;Masculino;59+ ANOS;36
202510;SAO SEBASTIAO DO RIO PRETO;MG;CENTRO;ITABIRA;INTERIOR;Feminino;00 - 18 ANOS;7
202510;CARNEIRINHO;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;29 - 33 ANOS;1
202510;CORONEL PACHECO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;59+ ANOS;12
202510;DONA EUZEBIA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;34 - 38 ANOS;5
202510;CARMO DE MINAS;MG;SUL;TRES CORACOES;INTERIOR;Masculino;54 - 58 ANOS;2
202510;CRUZILIA;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;39 - 43 ANOS;11
202510;NOVA ERA;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Feminino;59+ ANOS;234
202510;BOM JESUS DA PENHA;MG;SUL;PASSOS;INTERIOR;Masculino;54 - 58 ANOS;5
202510;CAPELINHA;MG;NORDESTE;CAPELINHA;INTERIOR;Masculino;59+ ANOS;181
202510;SAO FRANCISCO DE SALES;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;59+ ANOS;13
202510;MATUTINA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;39 - 43 ANOS;4
202510;LUMINARIAS;MG;SUL;LAVRAS;INTERIOR;Masculino;00 - 18 ANOS;11
202510;PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;24 - 28 ANOS;63
202510;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;INTERIOR;Feminino;59+ ANOS;16
202510;MONTE SANTO DE MINAS;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Feminino;59+ ANOS;169
202510;PECANHA;MG;LESTE;PECANHA;INTERIOR;Feminino;19 - 23 ANOS;15
202510;FLORESTAL;MG;CENTRO;BETIM;RMBH;Masculino;24 - 28 ANOS;9
202510;SANTANA DE CATAGUASES;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;44 - 48 ANOS;2
202510;CONEGO MARINHO;MG;NORTE;JANUARIA;INTERIOR;Masculino;34 - 38 ANOS;12
202510;JENIPAPO DE MINAS;MG;NORDESTE;ARACUAI;INTERIOR;Feminino;24 - 28 ANOS;21
202510;CORONEL MURTA;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;59+ ANOS;77
202510;UNAI;MG;NOROESTE;UNAI;INTERIOR;Feminino;59+ ANOS;527
202510;DIVISA NOVA;MG;SUL;ALFENAS;INTERIOR;Feminino;00 - 18 ANOS;5
202510;JUVENILIA;MG;NORTE;MANGA;INTERIOR;Feminino;59+ ANOS;45
202510;ALVARENGA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;59+ ANOS;39
202510;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;24 - 28 ANOS;147
202510;JUIZ DE FORA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;00 - 18 ANOS;558
202510;OURO FINO;MG;SUL;OURO FINO;INTERIOR;Feminino;29 - 33 ANOS;44
202510;RODEIO;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202510;NEPOMUCENO;MG;SUL;LAVRAS;INTERIOR;Masculino;24 - 28 ANOS;19
202510;SANTA MARIA DE ITABIRA;MG;CENTRO;ITABIRA;INTERIOR;Feminino;54 - 58 ANOS;10
202510;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Masculino;49 - 53 ANOS;29
202510;PALMOPOLIS;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;54 - 58 ANOS;7
202510;GOVERNADOR VALADARES;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;261
202510;NOVO CRUZEIRO;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Feminino;39 - 43 ANOS;57
202510;JOAIMA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;49 - 53 ANOS;11
202510;DELFINOPOLIS;MG;SUL;PASSOS;INTERIOR;Feminino;29 - 33 ANOS;8
202510;BETIM;MG;CENTRO;BETIM;RMBH;Masculino;54 - 58 ANOS;261
202510;FELIXLANDIA;MG;CENTRO;CURVELO;INTERIOR;Masculino;34 - 38 ANOS;5
202510;ITAMARATI DE MINAS;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;19 - 23 ANOS;5
202510;SENHORA DE OLIVEIRA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;24 - 28 ANOS;11
202510;ENTRE FOLHAS;MG;LESTE;CARATINGA;INTERIOR;Masculino;59+ ANOS;25
202510;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;00 - 18 ANOS;239
202510;PERDIZES;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Feminino;24 - 28 ANOS;8
202510;IPIACU;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;44 - 48 ANOS;4
202510;LAMBARI;MG;SUL;TRES CORACOES;INTERIOR;Feminino;39 - 43 ANOS;17
202510;SAO JOAO DO MANTENINHA;MG;LESTE;MANTENA;INTERIOR;Feminino;29 - 33 ANOS;7
202510;AGUAS FORMOSAS;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Masculino;39 - 43 ANOS;15
202510;NAZARENO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;00 - 18 ANOS;15
202510;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;59+ ANOS;260
202510;SAO BENTO DO SAPUCAI;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;3
202510;VESPASIANO;MG;CENTRO;SANTA LUZIA;RMBH;Feminino;54 - 58 ANOS;95
202510;PAINEIRAS;MG;CENTRO;ABAETE;INTERIOR;Feminino;44 - 48 ANOS;5
202510;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;59+ ANOS;593
202510;ESPERA FELIZ;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;24 - 28 ANOS;35
202510;PIRANGUCU;MG;SUL;ITAJUBA;INTERIOR;Feminino;19 - 23 ANOS;4
202510;CATUJI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;49 - 53 ANOS;9
202510;OURO BRANCO;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;44 - 48 ANOS;7
202510;FREI GASPAR;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;49 - 53 ANOS;2
202510;FOZ DO IGUACU;PR;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;00 - 18 ANOS;1
202510;SENADOR FIRMINO;MG;SUDESTE;UBA;INTERIOR;Feminino;49 - 53 ANOS;8
202510;JI-PARANA;RO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;LUISBURGO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;24 - 28 ANOS;4
202510;SAO FRANCISCO DO GLORIA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;59+ ANOS;59
202510;POMPEU;MG;CENTRO;ABAETE;INTERIOR;Masculino;24 - 28 ANOS;35
202510;MOEDA;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;24 - 28 ANOS;4
202510;CONCEICAO DO MATO DENTRO;MG;CENTRO;BELO HORIZONTE;INTERIOR;Feminino;29 - 33 ANOS;43
202510;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;INTERIOR;Masculino;49 - 53 ANOS;2
202510;VERDELANDIA;MG;NORTE;JANAUBA;INTERIOR;Feminino;39 - 43 ANOS;13
202510;MATHIAS LOBATO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;24 - 28 ANOS;3
202510;ABRE CAMPO;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;00 - 18 ANOS;31
202510;SANTO ANTONIO DO AMPARO;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;54 - 58 ANOS;25
202510;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;29 - 33 ANOS;14
202510;IAPU;MG;LESTE;IPATINGA;INTERIOR;Masculino;19 - 23 ANOS;9
202510;ITAMBE DO MATO DENTRO;MG;CENTRO;ITABIRA;INTERIOR;Masculino;00 - 18 ANOS;3
202510;VARGEM BONITA;MG;SUL;PIUMHI;INTERIOR;Masculino;59+ ANOS;6
202510;SAO JOAO DO PARAISO;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;24 - 28 ANOS;24
202510;TUMIRITINGA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;19 - 23 ANOS;6
202510;CAMANDUCAIA;MG;SUL;EXTREMA;INTERIOR;Masculino;49 - 53 ANOS;7
202510;RIO ESPERA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;39 - 43 ANOS;3
202510;CORREGO NOVO;MG;LESTE;CARATINGA;INTERIOR;Feminino;49 - 53 ANOS;2
202510;CARBONITA;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;49 - 53 ANOS;10
202510;INDIANOPOLIS;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Feminino;34 - 38 ANOS;5
202510;MARAVILHAS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;44 - 48 ANOS;5
202510;PRATA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Feminino;39 - 43 ANOS;16
202510;LIMEIRA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202510;SANTO ANTONIO DO MONTE;MG;OESTE;LAGOA DA PRATA;INTERIOR;Feminino;29 - 33 ANOS;12
202510;FREI INOCENCIO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;54 - 58 ANOS;14
202510;DATAS;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;29 - 33 ANOS;7
202510;RITAPOLIS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;29 - 33 ANOS;6
202510;ANDRADAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;00 - 18 ANOS;28
202510;PRESIDENTE BERNARDES;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;6
202510;JURUAIA;MG;SUL;ALFENAS;INTERIOR;Feminino;29 - 33 ANOS;14
202510;CARRANCAS;MG;SUL;LAVRAS;INTERIOR;Masculino;49 - 53 ANOS;1
202510;CAMPESTRE;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;34 - 38 ANOS;11
202510;UBERABA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Masculino;54 - 58 ANOS;140
202510;IPANEMA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;34 - 38 ANOS;15
202510;RITAPOLIS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;54 - 58 ANOS;12
202510;MORRO DA GARCA;MG;CENTRO;CURVELO;INTERIOR;Feminino;49 - 53 ANOS;2
202510;CARANDAI;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;34 - 38 ANOS;6
202510;POCOS DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;39 - 43 ANOS;39
202510;GUARACIABA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;34 - 38 ANOS;5
202510;DIVINESIA;MG;SUDESTE;UBA;INTERIOR;Feminino;39 - 43 ANOS;3
202510;CACHOEIRA PAULISTA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;4
202510;FLORESTAL;MG;CENTRO;BETIM;RMBH;Feminino;49 - 53 ANOS;10
202510;ROMARIA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;59+ ANOS;39
202510;PEDRA BONITA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;39 - 43 ANOS;16
202510;MORADA NOVA DE MINAS;MG;CENTRO;ABAETE;INTERIOR;Masculino;29 - 33 ANOS;5
202510;FLORESTAL;MG;CENTRO;BETIM;RMBH;Masculino;19 - 23 ANOS;7
202510;CAMPO AZUL;MG;NORTE;CORACAO DE JESUS;INTERIOR;Feminino;29 - 33 ANOS;11
202510;SANTA MARIA DE ITABIRA;MG;CENTRO;ITABIRA;INTERIOR;Masculino;39 - 43 ANOS;4
202510;CAMPOS GERAIS;MG;SUL;ALFENAS;INTERIOR;Masculino;29 - 33 ANOS;39
202510;URUCANIA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;59+ ANOS;60
202510;ANTONIO PRADO DE MINAS;MG;SUDESTE;MURIAE;INTERIOR;Feminino;39 - 43 ANOS;2
202510;BAEPENDI;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;29 - 33 ANOS;7
202510;EUNAPOLIS;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;1
202510;CATUJI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;59+ ANOS;25
202510;TEOFILO OTONI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;29 - 33 ANOS;299
202510;ARACUAI;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;29 - 33 ANOS;98
202510;COLUNA;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;29 - 33 ANOS;12
202510;REDUTO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;39 - 43 ANOS;16
202510;TRES PONTAS;MG;SUL;TRES PONTAS;INTERIOR;Masculino;24 - 28 ANOS;55
202510;RIO PARANAIBA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;24 - 28 ANOS;8
202510;CACHOEIRA DOURADA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;39 - 43 ANOS;2
202510;IGUATAMA;MG;OESTE;FORMIGA;INTERIOR;Masculino;19 - 23 ANOS;4
202510;SAO FRANCISCO;MG;NORTE;SAO FRANCISCO;INTERIOR;Masculino;59+ ANOS;325
202510;DOM CAVATI;MG;LESTE;CARATINGA;INTERIOR;Masculino;59+ ANOS;38
202510;SANTANA DA VARGEM;MG;SUL;TRES PONTAS;INTERIOR;Feminino;44 - 48 ANOS;10
202510;ICARAI DE MINAS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;24 - 28 ANOS;19
202510;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;59+ ANOS;353
202510;CARRANCAS;MG;SUL;LAVRAS;INTERIOR;Feminino;00 - 18 ANOS;13
202510;ITURAMA;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;54 - 58 ANOS;3
202510;LAGOA GRANDE;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Feminino;29 - 33 ANOS;18
202510;PASSA QUATRO;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;19 - 23 ANOS;5
202510;ARACAJU;SE;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;34 - 38 ANOS;1
202510;MARTINS SOARES;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;49 - 53 ANOS;3
202510;DORES DE GUANHAES;MG;CENTRO;GUANHAES;INTERIOR;Feminino;29 - 33 ANOS;10
202510;JOSE RAYDAN;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Masculino;49 - 53 ANOS;8
202510;ERVALIA;MG;SUDESTE;MURIAE;INTERIOR;Masculino;29 - 33 ANOS;35
202510;ITACARAMBI;MG;NORTE;JANUARIA;INTERIOR;Feminino;44 - 48 ANOS;34
202510;PASSABEM;MG;CENTRO;ITABIRA;INTERIOR;Feminino;19 - 23 ANOS;5
202510;BAMBUI;MG;OESTE;FORMIGA;INTERIOR;Masculino;59+ ANOS;228
202510;IPUIUNA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;34 - 38 ANOS;2
202510;DORES DO TURVO;MG;SUDESTE;UBA;INTERIOR;Feminino;34 - 38 ANOS;7
202510;TAPIRAI;MG;OESTE;FORMIGA;INTERIOR;Feminino;44 - 48 ANOS;2
202510;RUBELITA;MG;NORTE;SALINAS;INTERIOR;Masculino;59+ ANOS;34
202510;CARMO DA MATA;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;34 - 38 ANOS;5
202510;NOVA RESENDE;MG;SUL;PASSOS;INTERIOR;Masculino;19 - 23 ANOS;10
202510;CARMO DA MATA;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;39 - 43 ANOS;5
202510;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;34 - 38 ANOS;52
202510;PARAOPEBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;59+ ANOS;112
202510;BOTUMIRIM;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;59+ ANOS;64
202510;SANTANA DO DESERTO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;49 - 53 ANOS;3
202510;INHAUMA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;59+ ANOS;17
202510;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Feminino;44 - 48 ANOS;573
202510;GUAPE;MG;SUL;ALFENAS;INTERIOR;Feminino;24 - 28 ANOS;14
202510;ITAMOGI;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Feminino;54 - 58 ANOS;7
202510;JECEABA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;34 - 38 ANOS;2
202510;SANTANA DO MANHUACU;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;00 - 18 ANOS;22
202510;VITORIA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;19 - 23 ANOS;2
202510;SALTO DA DIVISA;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;24 - 28 ANOS;7
202510;CHAPADA DO NORTE;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;29 - 33 ANOS;19
202510;GRAO MOGOL;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;49 - 53 ANOS;15
202510;NOVA MODICA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;54 - 58 ANOS;13
202510;SAO JOSE DO MANTIMENTO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;59+ ANOS;21
202510;BURITIZEIRO;MG;NORTE;PIRAPORA;INTERIOR;Feminino;54 - 58 ANOS;41
202510;IPATINGA;MG;LESTE;IPATINGA;INTERIOR;Masculino;49 - 53 ANOS;90
202510;SAO JOSE DO ALEGRE;MG;SUL;ITAJUBA;INTERIOR;Feminino;24 - 28 ANOS;4
202510;SAO FRANCISCO;PB;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;94
202510;CACHOEIRA DE MINAS;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;34 - 38 ANOS;4
202510;ILICINEA;MG;SUL;BOA ESPERANCA;INTERIOR;Masculino;19 - 23 ANOS;12
202510;GUANHAES;MG;CENTRO;GUANHAES;INTERIOR;Masculino;34 - 38 ANOS;30
202510;SETUBINHA;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Feminino;54 - 58 ANOS;19
202510;MOEDA;MG;CENTRO;BELO HORIZONTE;INTERIOR;Feminino;44 - 48 ANOS;4
202510;ENTRE FOLHAS;MG;LESTE;CARATINGA;INTERIOR;Feminino;29 - 33 ANOS;8
202510;NATIVIDADE;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;1
202510;SANTANA DOS MONTES;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;49 - 53 ANOS;4
202510;SANTA RITA DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;44 - 48 ANOS;11
202510;BELA VISTA DE MINAS;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Masculino;44 - 48 ANOS;1
202510;PRADOS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;34 - 38 ANOS;6
202510;ROSARIO DA LIMEIRA;MG;SUDESTE;MURIAE;INTERIOR;Masculino;19 - 23 ANOS;9
202510;CONCEICAO DO JACUIPE;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;ITAPERUNA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;34 - 38 ANOS;1
202510;CAMPO FLORIDO;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;24 - 28 ANOS;6
202510;SAO JOAO DO PACUI;MG;NORTE;CORACAO DE JESUS;INTERIOR;Feminino;00 - 18 ANOS;22
202510;PEDRA DOURADA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;44 - 48 ANOS;1
202510;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;39 - 43 ANOS;349
202510;FEIRA DE SANTANA;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;1
202510;GUANHAES;MG;CENTRO;GUANHAES;INTERIOR;Feminino;44 - 48 ANOS;49
202510;FERROS;MG;CENTRO;ITABIRA;INTERIOR;Feminino;24 - 28 ANOS;12
202510;SANTO ANTONIO DO RETIRO;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;34 - 38 ANOS;4
202510;TIMOTEO;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Masculino;49 - 53 ANOS;31
202510;SANTA ROSA DA SERRA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;39 - 43 ANOS;4
202510;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;INTERIOR;Feminino;59+ ANOS;59
202510;SANTA RITA DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;39 - 43 ANOS;6
202510;CIPOTANEA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;59+ ANOS;64
202510;BARAO DE MONTE ALTO;MG;SUDESTE;MURIAE;INTERIOR;Feminino;34 - 38 ANOS;7
202510;AIMORES;MG;LESTE;RESPLENDOR;INTERIOR;Masculino;39 - 43 ANOS;11
202510;VISCONDE DO RIO BRANCO;MG;SUDESTE;UBA;INTERIOR;Masculino;29 - 33 ANOS;42
202510;ARMACAO DOS BUZIOS;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;2
202510;BRASILANDIA DE MINAS;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Masculino;44 - 48 ANOS;10
202510;SANTANA DO PARAISO;MG;LESTE;IPATINGA;INTERIOR;Masculino;54 - 58 ANOS;31
202510;PESCADOR;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;54 - 58 ANOS;7
202510;SERRA DO SALITRE;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;34 - 38 ANOS;11
202510;VARZEA DA PALMA;MG;NORTE;PIRAPORA;INTERIOR;Feminino;00 - 18 ANOS;82
202510;INHAPIM;MG;LESTE;CARATINGA;INTERIOR;Masculino;44 - 48 ANOS;25
202510;SAO JOAO BATISTA DO GLORIA;MG;SUL;PASSOS;INTERIOR;Masculino;29 - 33 ANOS;6
202510;FRANCA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;00 - 18 ANOS;2
202510;CAETANOPOLIS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;59+ ANOS;55
202510;ASTOLFO DUTRA;MG;SUDESTE;UBA;INTERIOR;Feminino;00 - 18 ANOS;13
202510;MATOZINHOS;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;49 - 53 ANOS;28
202510;SAO JOAQUIM DE BICAS;MG;CENTRO;BETIM;RMBH;Feminino;49 - 53 ANOS;29
202510;SAO MIGUEL DO ANTA;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;34 - 38 ANOS;4
202510;OURO BRANCO;RN;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;2
202510;ICARAI DE MINAS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;19 - 23 ANOS;14
202510;CORREGO FUNDO;MG;OESTE;FORMIGA;INTERIOR;Feminino;54 - 58 ANOS;3
202510;BOCAIUVA;MG;NORTE;BOCAIUVA;INTERIOR;Feminino;54 - 58 ANOS;142
202510;FRANCISCO SA;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;44 - 48 ANOS;43
